Date,Store_ID,Staff_ID,Shift_Type,Hours_Worked,Staff_Role,Daily_Sales_Target,Staff_Attendance
2022-01-17,S006,E0270,Night,8,Manager,4467.98,Present
2022-01-17,S008,E0053,Afternoon,5,Cashier,4734.34,Present
2022-01-17,S008,E0297,Afternoon,4,Stock Clerk,1599.74,Present
2022-01-17,S008,E0046,Night,4,Manager,3815.82,Present
2022-01-17,S008,E0279,Morning,4,Manager,3598.04,Present
2022-01-17,S008,E0088,Morning,6,Stock Clerk,2940.37,Present
2022-01-17,S003,E0250,Morning,9,Customer Service,4553.7,Present
2022-01-17,S003,E0090,Morning,9,Manager,2256.94,Present
2022-01-17,S003,E0199,Night,4,Stock Clerk,3088.08,Present
2022-01-17,S003,E0283,Afternoon,5,Manager,2808.96,Present
2022-01-17,S003,E0021,Night,5,Cashier,2519.72,Present
2022-01-17,S002,E0221,Night,8,Cashier,1374.77,Sick leave
2022-01-17,S002,E0202,Afternoon,8,Stock Clerk,4114.17,Present
2022-01-17,S002,E0152,Afternoon,7,Customer Service,2162.63,Present
2022-01-17,S002,E0017,Night,5,Customer Service,3586.18,Present
2022-01-17,S002,E0135,Afternoon,8,Stock Clerk,3031.91,Present
2022-01-17,S001,E0118,Morning,6,Stock Clerk,1553.34,Present
2022-01-17,S001,E0194,Afternoon,9,Stock Clerk,3943.38,Present
2022-01-17,S001,E0001,Night,5,Cashier,3099.32,Present
2022-01-17,S001,E0266,Morning,7,Stock Clerk,3159.82,Present
2022-01-17,S001,E0154,Morning,4,Stock Clerk,2052.28,Present
2022-01-18,S007,E0128,Morning,7,Manager,1369.3,Present
2022-01-18,S007,E0193,Night,5,Cashier,717.73,Present
2022-01-18,S007,E0131,Morning,9,Cashier,2574.9,Present
2022-01-18,S007,E0020,Night,8,Customer Service,2104.25,Present
2022-01-18,S007,E0030,Night,4,Customer Service,996.79,Present
2022-01-18,S003,E0024,Morning,6,Manager,4440.85,Present
2022-01-18,S003,E0054,Morning,8,Customer Service,1108.2,Present
2022-01-18,S003,E0243,Afternoon,7,Customer Service,2220.39,Absent
2022-01-18,S003,E0253,Afternoon,7,Manager,1990.84,Absent
2022-01-18,S003,E0197,Afternoon,4,Stock Clerk,2024.21,Present
2022-01-18,S006,E0148,Morning,5,Stock Clerk,4809.66,Absent
2022-01-18,S006,E0086,Afternoon,7,Customer Service,2164.54,Present
2022-01-18,S006,E0054,Night,7,Stock Clerk,3466.32,Absent
2022-01-18,S006,E0141,Night,4,Customer Service,3470.61,Present
2022-01-18,S006,E0258,Afternoon,7,Manager,1639.33,Present
2022-01-18,S002,E0204,Morning,7,Manager,3341.56,Present
2022-01-18,S002,E0001,Afternoon,5,Customer Service,4063.59,Present
2022-01-18,S002,E0182,Morning,5,Stock Clerk,1717.13,Absent
2022-01-18,S002,E0052,Morning,7,Cashier,4515.66,Present
2022-01-18,S002,E0282,Afternoon,5,Stock Clerk,1575.44,Present
2022-01-18,S008,E0183,Morning,7,Manager,1465.37,Sick leave
2022-01-18,S008,E0068,Night,7,Customer Service,2801.78,Present
2022-01-18,S008,E0214,Night,7,Manager,4942.84,Absent
2022-01-18,S008,E0175,Morning,6,Customer Service,2025.4,Present
2022-01-18,S008,E0231,Afternoon,6,Customer Service,1875.72,Present
2022-01-19,S006,E0112,Morning,4,Stock Clerk,607.42,Present
2022-01-19,S006,E0122,Night,6,Manager,1322.19,Present
2022-01-19,S006,E0263,Morning,7,Cashier,718.08,Absent
2022-01-19,S006,E0063,Afternoon,7,Stock Clerk,715.3,Present
2022-01-19,S006,E0095,Night,4,Stock Clerk,4586.4,Present
2022-01-19,S008,E0078,Morning,8,Customer Service,3115.16,Present
2022-01-19,S008,E0252,Morning,8,Stock Clerk,4446.09,Present
2022-01-19,S008,E0117,Night,4,Customer Service,3093.64,Present
2022-01-19,S008,E0232,Morning,8,Customer Service,3386.37,Present
2022-01-19,S008,E0098,Afternoon,8,Cashier,1910.39,Sick leave
2022-01-19,S010,E0007,Morning,7,Manager,1407.58,Present
2022-01-19,S010,E0152,Morning,5,Manager,4087.29,Sick leave
2022-01-19,S010,E0209,Morning,6,Stock Clerk,3940.54,Present
2022-01-19,S010,E0139,Night,9,Stock Clerk,1277.31,Present
2022-01-19,S010,E0141,Afternoon,5,Customer Service,1130.83,Present
2022-01-19,S009,E0292,Night,5,Stock Clerk,2628.69,Absent
2022-01-19,S009,E0172,Afternoon,9,Cashier,3595.08,Present
2022-01-19,S009,E0128,Afternoon,6,Manager,1985.35,Present
2022-01-19,S009,E0028,Night,5,Manager,651.89,Present
2022-01-19,S009,E0111,Morning,6,Manager,1868.16,Present
2022-01-19,S001,E0037,Night,8,Customer Service,3208.53,Present
2022-01-19,S001,E0039,Afternoon,4,Stock Clerk,1315.82,Present
2022-01-19,S001,E0142,Afternoon,5,Manager,2071.06,Absent
2022-01-19,S001,E0018,Morning,8,Cashier,1523.49,Present
2022-01-19,S001,E0214,Morning,9,Customer Service,4147.75,Absent
2022-01-20,S002,E0237,Morning,5,Cashier,553.42,Absent
2022-01-20,S002,E0136,Morning,6,Manager,1549.14,Present
2022-01-20,S002,E0096,Afternoon,6,Cashier,2946.49,Present
2022-01-20,S002,E0033,Night,7,Stock Clerk,2507.12,Present
2022-01-20,S002,E0247,Morning,4,Manager,2073.54,Present
2022-01-20,S003,E0296,Morning,5,Customer Service,1889.06,Absent
2022-01-20,S003,E0100,Night,6,Customer Service,928.39,Present
2022-01-20,S003,E0044,Afternoon,8,Stock Clerk,4040.28,Present
2022-01-20,S003,E0023,Afternoon,8,Stock Clerk,1615.59,Present
2022-01-20,S003,E0201,Night,5,Cashier,2905.1,Absent
2022-01-20,S004,E0007,Night,9,Manager,4037.73,Present
2022-01-20,S004,E0065,Morning,8,Cashier,3185.74,Present
2022-01-20,S004,E0206,Night,5,Cashier,1819.53,Present
2022-01-20,S004,E0048,Afternoon,7,Cashier,2065.38,Absent
2022-01-20,S004,E0183,Afternoon,7,Cashier,3977.38,Present
2022-01-20,S005,E0047,Night,5,Cashier,3811.37,Present
2022-01-20,S005,E0123,Night,7,Customer Service,1202.87,Present
2022-01-20,S005,E0252,Night,4,Manager,3280.6,Present
2022-01-20,S005,E0221,Afternoon,8,Cashier,955.03,Present
2022-01-20,S005,E0222,Night,9,Cashier,1958.62,Present
2022-01-20,S009,E0151,Afternoon,5,Manager,4298.49,Present
2022-01-20,S009,E0201,Night,4,Cashier,4151.44,Present
2022-01-20,S009,E0020,Night,6,Stock Clerk,3427.38,Present
2022-01-20,S009,E0282,Night,9,Cashier,2021.2,Present
2022-01-20,S009,E0093,Night,9,Manager,3140.31,Absent
2022-01-21,S003,E0132,Afternoon,8,Manager,1918.7,Present
2022-01-21,S003,E0094,Night,6,Manager,3189.0,Present
2022-01-21,S003,E0267,Afternoon,9,Cashier,3953.84,Present
2022-01-21,S003,E0129,Night,9,Manager,3829.87,Present
2022-01-21,S003,E0279,Night,6,Cashier,1421.53,Present
2022-01-21,S004,E0125,Night,7,Cashier,4259.91,Present
2022-01-21,S004,E0120,Morning,8,Customer Service,4935.25,Present
2022-01-21,S004,E0253,Night,6,Stock Clerk,3409.8,Present
2022-01-21,S004,E0055,Morning,8,Manager,3599.97,Absent
2022-01-21,S004,E0095,Afternoon,7,Stock Clerk,1834.46,Present
2022-01-21,S010,E0107,Night,9,Customer Service,1640.3,Present
2022-01-21,S010,E0126,Afternoon,8,Manager,1636.37,Present
2022-01-21,S010,E0088,Morning,7,Stock Clerk,1934.42,Present
2022-01-21,S010,E0104,Night,5,Manager,3977.66,Absent
2022-01-21,S010,E0101,Night,7,Stock Clerk,4292.91,Present
2022-01-21,S001,E0088,Night,9,Customer Service,2522.99,Present
2022-01-21,S001,E0147,Morning,5,Stock Clerk,1009.3,Present
2022-01-21,S001,E0134,Night,6,Manager,755.68,Present
2022-01-21,S001,E0280,Night,5,Cashier,2384.01,Present
2022-01-21,S001,E0254,Afternoon,6,Cashier,4086.52,Present
2022-01-21,S007,E0012,Night,8,Customer Service,2826.25,Present
2022-01-21,S007,E0021,Afternoon,7,Stock Clerk,1401.22,Present
2022-01-21,S007,E0048,Afternoon,9,Customer Service,1276.31,Present
2022-01-21,S007,E0019,Night,6,Customer Service,3639.22,Present
2022-01-21,S007,E0073,Night,6,Cashier,4874.3,Present
2022-01-22,S003,E0024,Morning,8,Customer Service,4651.27,Present
2022-01-22,S003,E0122,Night,8,Cashier,675.11,Present
2022-01-22,S003,E0159,Afternoon,6,Customer Service,2044.63,Present
2022-01-22,S003,E0184,Afternoon,6,Manager,2084.51,Present
2022-01-22,S003,E0025,Afternoon,6,Cashier,3065.36,Present
2022-01-22,S009,E0054,Morning,4,Manager,3508.64,Present
2022-01-22,S009,E0017,Night,4,Cashier,1602.92,Present
2022-01-22,S009,E0282,Morning,7,Stock Clerk,3011.67,Present
2022-01-22,S009,E0084,Afternoon,4,Manager,1115.35,Present
2022-01-22,S009,E0294,Afternoon,4,Cashier,4550.93,Present
2022-01-22,S005,E0019,Night,9,Manager,4031.95,Present
2022-01-22,S005,E0079,Afternoon,6,Stock Clerk,4110.59,Sick leave
2022-01-22,S005,E0122,Morning,7,Cashier,2648.03,Present
2022-01-22,S005,E0212,Afternoon,7,Manager,4398.72,Present
2022-01-22,S005,E0018,Morning,9,Cashier,1803.64,Present
2022-01-22,S004,E0155,Afternoon,4,Manager,4911.84,Present
2022-01-22,S004,E0064,Morning,7,Customer Service,4276.44,Present
2022-01-22,S004,E0113,Afternoon,9,Manager,2014.54,Present
2022-01-22,S004,E0290,Night,6,Cashier,630.59,Present
2022-01-22,S004,E0251,Morning,5,Manager,975.82,Absent
2022-01-22,S007,E0026,Night,5,Customer Service,3847.85,Present
2022-01-22,S007,E0270,Afternoon,8,Customer Service,4762.47,Present
2022-01-22,S007,E0118,Afternoon,4,Manager,1863.49,Present
2022-01-22,S007,E0048,Morning,7,Cashier,3359.84,Present
2022-01-22,S007,E0020,Night,9,Customer Service,2868.64,Present
2022-01-23,S004,E0020,Afternoon,5,Stock Clerk,3435.04,Present
2022-01-23,S004,E0095,Morning,5,Stock Clerk,4483.08,Present
2022-01-23,S004,E0224,Night,5,Stock Clerk,2089.27,Present
2022-01-23,S004,E0081,Morning,4,Customer Service,3080.07,Present
2022-01-23,S004,E0078,Night,7,Cashier,2221.23,Present
2022-01-23,S010,E0042,Night,4,Cashier,4600.95,Present
2022-01-23,S010,E0067,Night,8,Customer Service,742.32,Present
2022-01-23,S010,E0106,Morning,4,Customer Service,1368.24,Present
2022-01-23,S010,E0288,Night,7,Customer Service,726.95,Sick leave
2022-01-23,S010,E0105,Afternoon,9,Stock Clerk,4177.33,Present
2022-01-23,S001,E0013,Afternoon,5,Manager,1681.74,Present
2022-01-23,S001,E0087,Afternoon,8,Stock Clerk,1462.29,Sick leave
2022-01-23,S001,E0232,Morning,9,Cashier,4272.56,Sick leave
2022-01-23,S001,E0016,Morning,7,Cashier,4446.57,Present
2022-01-23,S001,E0121,Afternoon,6,Cashier,589.36,Sick leave
2022-01-23,S005,E0194,Night,9,Manager,1945.84,Present
2022-01-23,S005,E0088,Afternoon,4,Customer Service,1026.66,Present
2022-01-23,S005,E0037,Night,5,Customer Service,3896.1,Present
2022-01-23,S005,E0031,Night,9,Customer Service,2062.75,Absent
2022-01-23,S005,E0061,Morning,4,Cashier,3694.55,Present
2022-01-23,S006,E0254,Afternoon,7,Manager,3912.53,Absent
2022-01-23,S006,E0087,Night,5,Cashier,3958.62,Absent
2022-01-23,S006,E0165,Morning,7,Stock Clerk,3273.02,Present
2022-01-23,S006,E0174,Night,8,Manager,1980.83,Present
2022-01-23,S006,E0172,Morning,8,Manager,663.01,Present
2022-01-24,S003,E0054,Night,4,Cashier,2748.84,Present
2022-01-24,S003,E0181,Morning,8,Stock Clerk,1034.56,Sick leave
2022-01-24,S003,E0229,Afternoon,9,Stock Clerk,3266.36,Present
2022-01-24,S003,E0115,Morning,6,Manager,4880.72,Absent
2022-01-24,S003,E0286,Morning,6,Customer Service,3893.32,Present
2022-01-24,S007,E0184,Afternoon,4,Cashier,1160.26,Present
2022-01-24,S007,E0149,Afternoon,6,Customer Service,977.05,Present
2022-01-24,S007,E0249,Night,5,Manager,1772.69,Present
2022-01-24,S007,E0182,Afternoon,5,Manager,3203.02,Present
2022-01-24,S007,E0107,Night,4,Stock Clerk,1467.67,Present
2022-01-24,S004,E0090,Afternoon,5,Customer Service,4895.85,Present
2022-01-24,S004,E0022,Afternoon,6,Cashier,778.02,Present
2022-01-24,S004,E0126,Morning,5,Manager,1552.48,Present
2022-01-24,S004,E0261,Night,9,Manager,4152.35,Present
2022-01-24,S004,E0151,Afternoon,6,Stock Clerk,4611.28,Absent
2022-01-24,S005,E0110,Morning,5,Manager,3729.64,Present
2022-01-24,S005,E0126,Morning,8,Customer Service,2514.29,Present
2022-01-24,S005,E0138,Morning,7,Stock Clerk,1746.5,Present
2022-01-24,S005,E0205,Morning,7,Customer Service,3703.59,Present
2022-01-24,S005,E0063,Night,8,Manager,996.72,Absent
2022-01-24,S002,E0293,Morning,6,Customer Service,2920.99,Present
2022-01-24,S002,E0014,Afternoon,9,Manager,1586.09,Present
2022-01-24,S002,E0255,Morning,8,Customer Service,4974.74,Present
2022-01-24,S002,E0257,Afternoon,9,Cashier,3447.88,Absent
2022-01-24,S002,E0086,Afternoon,7,Cashier,1580.66,Present
2022-01-25,S005,E0246,Morning,5,Customer Service,1807.39,Present
2022-01-25,S005,E0151,Afternoon,6,Manager,4995.23,Present
2022-01-25,S005,E0157,Night,4,Customer Service,1494.46,Sick leave
2022-01-25,S005,E0224,Night,8,Manager,4819.72,Present
2022-01-25,S005,E0299,Afternoon,9,Manager,1608.51,Present
2022-01-25,S002,E0164,Night,6,Customer Service,4513.01,Present
2022-01-25,S002,E0299,Night,6,Cashier,4818.53,Present
2022-01-25,S002,E0080,Night,9,Cashier,652.72,Present
2022-01-25,S002,E0135,Night,6,Cashier,3191.99,Present
2022-01-25,S002,E0204,Night,4,Stock Clerk,1102.1,Present
2022-01-25,S004,E0237,Night,7,Customer Service,660.91,Sick leave
2022-01-25,S004,E0173,Night,7,Stock Clerk,4666.07,Present
2022-01-25,S004,E0202,Afternoon,7,Manager,2793.45,Present
2022-01-25,S004,E0161,Afternoon,4,Cashier,4574.31,Present
2022-01-25,S004,E0023,Afternoon,9,Manager,3596.18,Present
2022-01-25,S006,E0157,Afternoon,9,Cashier,1776.7,Present
2022-01-25,S006,E0105,Night,8,Stock Clerk,3104.75,Present
2022-01-25,S006,E0126,Night,7,Cashier,3880.81,Absent
2022-01-25,S006,E0005,Morning,5,Stock Clerk,633.73,Absent
2022-01-25,S006,E0079,Morning,8,Manager,3010.32,Present
2022-01-25,S007,E0006,Afternoon,7,Stock Clerk,2906.21,Present
2022-01-25,S007,E0008,Morning,5,Cashier,1682.87,Absent
2022-01-25,S007,E0219,Morning,4,Cashier,1233.03,Present
2022-01-25,S007,E0126,Night,5,Manager,2091.62,Absent
2022-01-25,S007,E0160,Night,7,Manager,3412.77,Absent
2022-01-26,S006,E0023,Night,5,Cashier,1578.96,Absent
2022-01-26,S006,E0260,Morning,4,Manager,3726.43,Present
2022-01-26,S006,E0053,Afternoon,5,Manager,3248.67,Present
2022-01-26,S006,E0004,Morning,8,Customer Service,2338.05,Present
2022-01-26,S006,E0081,Night,7,Stock Clerk,1845.89,Present
2022-01-26,S009,E0219,Afternoon,4,Cashier,4166.14,Present
2022-01-26,S009,E0105,Morning,4,Cashier,3764.95,Absent
2022-01-26,S009,E0031,Afternoon,8,Cashier,1120.22,Present
2022-01-26,S009,E0083,Afternoon,7,Manager,4350.01,Present
2022-01-26,S009,E0044,Afternoon,7,Stock Clerk,4712.36,Absent
2022-01-26,S005,E0018,Morning,7,Manager,2795.24,Present
2022-01-26,S005,E0068,Afternoon,7,Customer Service,2329.95,Present
2022-01-26,S005,E0258,Afternoon,9,Cashier,4598.54,Present
2022-01-26,S005,E0040,Morning,9,Stock Clerk,4062.57,Present
2022-01-26,S005,E0054,Morning,5,Stock Clerk,1929.87,Present
2022-01-26,S004,E0291,Night,9,Manager,2657.26,Present
2022-01-26,S004,E0124,Afternoon,4,Manager,2176.81,Present
2022-01-26,S004,E0084,Afternoon,6,Stock Clerk,3902.36,Present
2022-01-26,S004,E0179,Night,6,Manager,1701.45,Present
2022-01-26,S004,E0053,Afternoon,8,Cashier,4544.27,Present
2022-01-26,S001,E0029,Night,4,Stock Clerk,1384.15,Present
2022-01-26,S001,E0270,Night,9,Cashier,3534.22,Present
2022-01-26,S001,E0075,Morning,7,Customer Service,2093.28,Present
2022-01-26,S001,E0265,Morning,8,Manager,3677.31,Present
2022-01-26,S001,E0300,Night,9,Manager,1220.63,Present
2022-01-27,S007,E0193,Morning,5,Cashier,2154.21,Present
2022-01-27,S007,E0042,Night,9,Customer Service,2719.23,Present
2022-01-27,S007,E0146,Night,7,Customer Service,4998.1,Present
2022-01-27,S007,E0087,Night,9,Stock Clerk,2603.77,Present
2022-01-27,S007,E0226,Night,8,Stock Clerk,853.53,Present
2022-01-27,S009,E0260,Afternoon,9,Cashier,3484.04,Present
2022-01-27,S009,E0112,Night,9,Manager,1763.88,Present
2022-01-27,S009,E0122,Afternoon,7,Manager,2964.48,Present
2022-01-27,S009,E0171,Afternoon,6,Manager,1842.15,Present
2022-01-27,S009,E0244,Morning,4,Customer Service,1022.23,Present
2022-01-27,S008,E0056,Night,5,Manager,4333.48,Present
2022-01-27,S008,E0265,Night,4,Stock Clerk,555.53,Present
2022-01-27,S008,E0028,Afternoon,8,Stock Clerk,1044.82,Absent
2022-01-27,S008,E0113,Night,8,Customer Service,753.35,Present
2022-01-27,S008,E0127,Afternoon,4,Manager,1695.7,Present
2022-01-27,S001,E0284,Night,9,Manager,3265.43,Present
2022-01-27,S001,E0127,Night,5,Stock Clerk,559.11,Present
2022-01-27,S001,E0187,Night,4,Manager,2830.82,Present
2022-01-27,S001,E0069,Morning,9,Stock Clerk,1397.53,Present
2022-01-27,S001,E0151,Afternoon,9,Manager,2350.44,Absent
2022-01-27,S002,E0130,Night,8,Stock Clerk,2125.72,Absent
2022-01-27,S002,E0132,Night,9,Customer Service,3201.8,Present
2022-01-27,S002,E0015,Night,8,Stock Clerk,4428.09,Present
2022-01-27,S002,E0184,Night,6,Manager,1963.92,Absent
2022-01-27,S002,E0126,Afternoon,8,Customer Service,919.75,Present
2022-01-28,S010,E0253,Afternoon,4,Manager,3239.27,Present
2022-01-28,S010,E0032,Afternoon,6,Stock Clerk,2350.87,Present
2022-01-28,S010,E0113,Afternoon,6,Manager,2329.04,Present
2022-01-28,S010,E0197,Afternoon,9,Stock Clerk,1848.86,Present
2022-01-28,S010,E0271,Night,4,Stock Clerk,4208.39,Absent
2022-01-28,S001,E0155,Night,9,Customer Service,525.73,Present
2022-01-28,S001,E0147,Morning,5,Manager,2108.1,Present
2022-01-28,S001,E0025,Morning,6,Cashier,3500.56,Present
2022-01-28,S001,E0211,Morning,5,Cashier,4664.35,Present
2022-01-28,S001,E0130,Afternoon,4,Manager,800.35,Present
2022-01-28,S003,E0013,Afternoon,8,Manager,4349.46,Present
2022-01-28,S003,E0196,Night,9,Cashier,2007.68,Absent
2022-01-28,S003,E0108,Afternoon,9,Stock Clerk,3973.32,Present
2022-01-28,S003,E0021,Night,6,Cashier,4776.68,Present
2022-01-28,S003,E0031,Afternoon,5,Manager,3344.35,Present
2022-01-28,S004,E0125,Morning,7,Customer Service,1282.37,Present
2022-01-28,S004,E0054,Afternoon,4,Cashier,1634.19,Present
2022-01-28,S004,E0134,Morning,5,Customer Service,2139.62,Absent
2022-01-28,S004,E0127,Night,7,Cashier,2915.34,Present
2022-01-28,S004,E0194,Afternoon,9,Stock Clerk,1554.94,Present
2022-01-28,S007,E0131,Afternoon,4,Customer Service,2117.7,Present
2022-01-28,S007,E0246,Night,7,Manager,3247.07,Present
2022-01-28,S007,E0116,Morning,7,Stock Clerk,2220.79,Present
2022-01-28,S007,E0003,Night,5,Cashier,3430.03,Present
2022-01-28,S007,E0089,Night,4,Cashier,2120.57,Present
2022-01-29,S007,E0240,Night,5,Stock Clerk,4038.41,Present
2022-01-29,S007,E0214,Morning,9,Stock Clerk,1612.89,Present
2022-01-29,S007,E0005,Morning,4,Stock Clerk,3405.56,Present
2022-01-29,S007,E0071,Afternoon,4,Cashier,2711.55,Present
2022-01-29,S007,E0106,Morning,4,Stock Clerk,3168.8,Absent
2022-01-29,S004,E0273,Morning,5,Stock Clerk,708.13,Present
2022-01-29,S004,E0245,Afternoon,8,Cashier,4450.5,Present
2022-01-29,S004,E0077,Afternoon,5,Cashier,1361.52,Present
2022-01-29,S004,E0017,Morning,8,Customer Service,1505.87,Present
2022-01-29,S004,E0036,Afternoon,4,Stock Clerk,2175.13,Present
2022-01-29,S003,E0271,Night,7,Cashier,1047.91,Present
2022-01-29,S003,E0014,Night,5,Customer Service,2274.96,Present
2022-01-29,S003,E0037,Night,8,Customer Service,3899.13,Present
2022-01-29,S003,E0210,Night,5,Stock Clerk,1486.24,Present
2022-01-29,S003,E0078,Afternoon,7,Cashier,1740.12,Present
2022-01-29,S005,E0294,Night,7,Stock Clerk,4628.99,Present
2022-01-29,S005,E0226,Morning,7,Manager,3821.87,Present
2022-01-29,S005,E0048,Morning,5,Customer Service,2993.58,Present
2022-01-29,S005,E0240,Morning,6,Manager,2220.1,Present
2022-01-29,S005,E0135,Afternoon,9,Cashier,3709.6,Sick leave
2022-01-29,S010,E0215,Afternoon,8,Cashier,3565.33,Present
2022-01-29,S010,E0155,Night,4,Stock Clerk,2645.52,Absent
2022-01-29,S010,E0099,Night,4,Stock Clerk,4834.09,Present
2022-01-29,S010,E0159,Morning,6,Stock Clerk,3598.31,Present
2022-01-29,S010,E0146,Morning,9,Stock Clerk,1304.0,Present
2022-01-30,S001,E0081,Night,6,Manager,1299.99,Absent
2022-01-30,S001,E0136,Night,4,Stock Clerk,2100.2,Present
2022-01-30,S001,E0251,Afternoon,7,Manager,2597.69,Present
2022-01-30,S001,E0297,Afternoon,7,Stock Clerk,3933.86,Present
2022-01-30,S001,E0036,Morning,9,Customer Service,3403.88,Sick leave
2022-01-30,S002,E0156,Morning,6,Manager,1277.17,Present
2022-01-30,S002,E0198,Afternoon,6,Stock Clerk,4691.19,Present
2022-01-30,S002,E0012,Morning,6,Customer Service,3021.87,Present
2022-01-30,S002,E0147,Afternoon,8,Customer Service,770.31,Present
2022-01-30,S002,E0088,Night,4,Manager,3403.02,Present
2022-01-30,S008,E0184,Morning,8,Manager,2618.82,Present
2022-01-30,S008,E0090,Afternoon,9,Stock Clerk,4178.07,Present
2022-01-30,S008,E0145,Night,5,Manager,3236.64,Present
2022-01-30,S008,E0187,Night,6,Cashier,1041.27,Present
2022-01-30,S008,E0298,Night,9,Cashier,3946.42,Present
2022-01-30,S009,E0298,Morning,5,Cashier,1548.33,Present
2022-01-30,S009,E0251,Morning,6,Customer Service,4617.36,Present
2022-01-30,S009,E0122,Night,9,Customer Service,1121.06,Present
2022-01-30,S009,E0282,Night,6,Stock Clerk,2036.5,Present
2022-01-30,S009,E0275,Night,7,Stock Clerk,1631.07,Sick leave
2022-01-30,S005,E0070,Night,5,Cashier,534.0,Absent
2022-01-30,S005,E0061,Night,8,Stock Clerk,1170.95,Present
2022-01-30,S005,E0293,Night,8,Manager,4112.99,Present
2022-01-30,S005,E0178,Afternoon,4,Customer Service,2519.12,Present
2022-01-30,S005,E0296,Morning,8,Cashier,2904.21,Present
2022-01-31,S006,E0047,Afternoon,4,Cashier,516.07,Present
2022-01-31,S006,E0241,Morning,5,Manager,4428.63,Present
2022-01-31,S006,E0284,Night,8,Cashier,2511.48,Present
2022-01-31,S006,E0003,Night,9,Stock Clerk,2535.26,Present
2022-01-31,S006,E0190,Night,7,Manager,1854.08,Present
2022-01-31,S007,E0237,Afternoon,9,Stock Clerk,4837.47,Absent
2022-01-31,S007,E0170,Afternoon,8,Stock Clerk,703.88,Present
2022-01-31,S007,E0014,Night,4,Stock Clerk,1721.99,Present
2022-01-31,S007,E0055,Night,5,Customer Service,3578.57,Present
2022-01-31,S007,E0201,Afternoon,7,Manager,2856.19,Present
